COD_ASSUNTO;JUST_ES_1GRAU;JUST_ES_2GRAU;JUST_ES_JUIZADO_ES;JUST_ES_TURMAS;JUST_ES_1GRAU_MIL;JUST_ES_2GRAU_MIL;JUST_ES_JUIZADO_ES_FP;JUST_TU_ES_UN;JUST_FED_1GRAU;JUST_FED_2GRAU;JUST_FED_JUIZADO_ES;JUST_FED_TURMAS;JUST_FED_NACIONAL;JUST_FED_REGIONAL;JUST_TRAB_1GRAU;JUST_TRAB_2GRAU;JUST_TRAB_TST;JUST_TRAB_CSJT;STF;STJ;CJF;CNJ;JUST_MIL_UNIAO_1GRAU;JUST_MIL_UNIAO_STM;JUST_MIL_EST_1GRAU;JUST_MIL_EST_TJM;JUST_ELEI_1GRAU;JUST_ELEI_2GRAU;JUST_ELEI_TSE
10667;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10668;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;S;S;S;S;S;S;S
10669;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;S;S;S;S;S;S;S
10670;S;S;S;S;N;N;N;N;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;N;N;N;N;N
10671;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10672;N;S;N;N;N;N;N;N;N;S;N;N;N;N;N;S;S;N;S;S;N;S;N;N;N;N;N;N;N
10673;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10675;N;S;N;N;N;N;N;N;N;S;N;N;N;N;N;S;N;N;S;S;N;N;N;N;N;S;S;S;S
10676;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10677;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10678;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10679;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;S;N;S;S;N;N;N
10680;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;S;N;S;S;N;N;N
10681;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10683;S;S;S;S;S;S;S;S;S;S;S;N;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10684;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10685;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10686;S;S;S;S;N;N;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10687;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10688;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
10689;N;N;N;N;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
10690;S;S;N;N;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
10691;N;S;N;S;S;S;N;N;N;S;N;S;N;N;N;N;N;N;S;S;N;N;S;S;S;S;N;N;N
10692;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10693;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10695;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10696;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10697;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10698;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10699;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10700;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10701;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10702;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10703;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10705;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10706;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;S;S;S
10707;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10708;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10709;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10710;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10711;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10712;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10713;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10714;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10715;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10718;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10719;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10720;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10721;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10722;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10723;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10724;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10725;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10726;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10727;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10728;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10729;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10730;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10731;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10732;S;S;N;N;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;S;S;S
10733;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10734;N;S;N;N;N;S;N;N;N;S;N;N;N;N;N;S;S;N;S;S;N;N;N;S;N;S;N;S;N
10735;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;S;S;S
10736;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10737;S;S;S;S;N;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;S;S;S
10738;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;N;N;N
10739;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10740;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10741;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10743;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10744;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10745;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10746;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10747;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10748;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10749;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10750;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10751;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10752;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10753;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10754;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10755;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10756;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10757;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10760;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10762;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10763;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10764;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10765;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10766;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10767;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10768;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10769;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10770;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10771;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10772;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10773;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10774;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10775;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10776;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10777;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10778;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10779;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10780;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10781;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10782;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10783;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10784;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10785;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10786;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10787;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10788;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10789;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10790;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10791;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10792;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10793;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10794;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10795;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10796;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10797;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10798;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10799;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10800;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10801;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10802;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10803;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10804;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10805;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10806;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10807;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10808;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10809;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10810;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10811;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10812;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10813;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10814;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10815;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10816;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10817;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10818;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10819;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10820;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10821;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10822;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10823;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10824;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10825;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10826;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10827;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10830;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10831;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10832;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10833;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10834;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10835;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10836;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10837;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10838;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10839;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10840;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10841;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10842;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10843;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10844;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10845;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10846;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10847;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10848;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10849;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10850;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10851;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10852;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;S;S;S;S;S;S;S
10854;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10855;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10856;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10857;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10858;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10859;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
10860;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;S;N;N;N
10861;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10862;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10863;S;S;N;N;N;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;S;N;N;N
10864;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
10865;N;S;N;S;N;S;N;N;N;S;N;S;S;S;N;N;N;N;S;S;N;N;N;S;N;S;N;N;N
10866;N;S;N;S;N;S;N;N;N;S;N;S;S;S;N;N;N;N;S;S;N;N;N;S;N;S;N;N;N
10867;N;S;N;S;N;S;N;N;N;S;N;S;S;S;N;N;N;N;S;S;N;N;N;S;N;S;N;N;N
10868;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;S;N;N;N;N;S;S;S
10869;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10870;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10871;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10872;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10873;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10874;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10875;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;S;S;S
10877;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10878;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;S;S;S
10879;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10880;S;S;S;S;S;S;S;S;S;S;S;N;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10881;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;S;N;N;N;N;S;S;S
10883;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10884;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10885;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;S;S;N;N;N;N;S;S;N;N;N
10886;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10887;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10888;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10889;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10890;N;S;N;S;N;S;N;N;N;S;N;S;S;S;N;N;N;N;S;S;N;N;N;S;N;S;N;N;N
10891;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;S;S;S;N;N;N
10892;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10893;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
10894;S;S;N;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;S;S;S;S;S
10897;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;S;N;S;N;N;N
10898;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;S;N;S;N;N;N
10899;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;S;N;S;N;N;N
10900;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;S;N;S;N;N;N
10901;N;S;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
10902;S;S;N;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;N;N;N
10903;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N
10904;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;N;N;N
10905;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;S;S;S
