COD_ASSUNTO_NACIONAL;N1_COD;N1_DESC;N2_COD;N2_DESC;N3_COD;N3_DESC;N4_COD;N4_DESC;N5_COD;N5_DESC;N6_COD;N6_DESC;DESC_ASSUNTO
10605;1209;DIREITO PROCESSUAL PENAL;10604;Investigação Penal;10605;Competência do MP;;;;;;; direito processual penal investigação penal competência do mp    
10610;1209;DIREITO PROCESSUAL PENAL;10604;Investigação Penal;10610;Trancamento;;;;;;; direito processual penal investigação penal trancamento    
7794;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7793;Medidas de Segurança;7794;Tratamento Ambulatorial;;;;; direito processual penal execução penal e de medidas alternativas medidas de segurança tratamento ambulatorial   
7795;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7793;Medidas de Segurança;7795;Internação;;;;; direito processual penal execução penal e de medidas alternativas medidas de segurança internação   
7787;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7790;Pena Restritiva de Direitos;7787;Prestação de Serviços à Comunidade;;;;; direito processual penal execução penal e de medidas alternativas pena restritiva de direitos prestação de serviços à comunidade   
7786;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7790;Pena Restritiva de Direitos;7786;Perda de Bens e Valores;;;;; direito processual penal execução penal e de medidas alternativas pena restritiva de direitos perda de bens e valores   
7785;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7790;Pena Restritiva de Direitos;7785;Prestação Pecuniária;;;;; direito processual penal execução penal e de medidas alternativas pena restritiva de direitos prestação pecuniária   
7788;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7790;Pena Restritiva de Direitos;7788;Interdição Temporária de Direitos;;;;; direito processual penal execução penal e de medidas alternativas pena restritiva de direitos interdição temporária de direitos   
7789;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7790;Pena Restritiva de Direitos;7789;Limitação de Fim de Semana;;;;; direito processual penal execução penal e de medidas alternativas pena restritiva de direitos limitação de fim de semana   
10636;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7791;Pena Privativa de Liberdade;10636;Livramento condicional;;;;; direito processual penal execução penal e de medidas alternativas pena privativa de liberdade livramento condicional   
10864;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7791;Pena Privativa de Liberdade;10635;Progressão de Regime;10864;Crimes Hediondos;;; direito processual penal execução penal e de medidas alternativas pena privativa de liberdade progressão de regime crimes hediondos  
10637;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7791;Pena Privativa de Liberdade;10637;Remição;;;;; direito processual penal execução penal e de medidas alternativas pena privativa de liberdade remição   
10907;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7791;Pena Privativa de Liberdade;10907;Transferência de Preso;;;;; direito processual penal execução penal e de medidas alternativas pena privativa de liberdade transferência de preso   
10906;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7791;Pena Privativa de Liberdade;10906;Regressão de Regime;;;;; direito processual penal execução penal e de medidas alternativas pena privativa de liberdade regressão de regime   
12732;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;12732;Suspensão Condicional de Processo;;;;;;; direito processual penal execução penal e de medidas alternativas suspensão condicional de processo    
12731;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;12731;Transação Penal;;;;;;; direito processual penal execução penal e de medidas alternativas transação penal    
12730;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;12730;Acordo de Não Persecução Penal;;;;;;; direito processual penal execução penal e de medidas alternativas acordo de não persecução penal    
10908;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;10908;Execução Penal Provisória - Cabimento;;;;;;; direito processual penal execução penal e de medidas alternativas execução penal provisória - cabimento    
10641;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;10641;Penas do Código Penal Militar;;;;;;; direito processual penal execução penal e de medidas alternativas penas do código penal militar    
7792;1209;DIREITO PROCESSUAL PENAL;7942;Execução Penal e de Medidas Alternativas;7792;Pena de Multa;;;;;;; direito processual penal execução penal e de medidas alternativas pena de multa    
7928;1209;DIREITO PROCESSUAL PENAL;7928;Liberdade Provisória;;;;;;;;; direito processual penal liberdade provisória     
7937;1209;DIREITO PROCESSUAL PENAL;7937;Inclusão/exclusão de Jurado;;;;;;;;; direito processual penal inclusão/exclusão de jurado     
7945;1209;DIREITO PROCESSUAL PENAL;7945;Falsidade;;;;;;;;; direito processual penal falsidade     
10914;1209;DIREITO PROCESSUAL PENAL;10912;Medidas Assecuratórias;10914;Busca e Apreensão de Bens;;;;;;; direito processual penal medidas assecuratórias busca e apreensão de bens    
10913;1209;DIREITO PROCESSUAL PENAL;10912;Medidas Assecuratórias;10913;Indisponibilidade / Seqüestro de Bens;;;;;;; direito processual penal medidas assecuratórias indisponibilidade / seqüestro de bens    
11984;1209;DIREITO PROCESSUAL PENAL;10912;Medidas Assecuratórias;11984;Medidas Protetivas;;;;;;; direito processual penal medidas assecuratórias medidas protetivas    
10630;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;10630;Transação;;;;;;; direito processual penal ação penal transação    
4272;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;4272;Trancamento;;;;;;; direito processual penal ação penal trancamento    
12027;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;12027;Composição Civil;;;;;;; direito processual penal ação penal composição civil    
10691;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;4271;Suspensão;10691;Questão Prejudicial;;;;; direito processual penal ação penal suspensão questão prejudicial   
10603;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;4271;Suspensão;10603;Parcelamento de crédito tributário;;;;; direito processual penal ação penal suspensão parcelamento de crédito tributário   
10602;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;4271;Suspensão;10602;Condicional do processo;;;;; direito processual penal ação penal suspensão condicional do processo   
10926;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;10925;Provas;10926;Prova Ilícita;;;;; direito processual penal ação penal provas prova ilícita   
10890;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;4264;Nulidade;10890;Vício Formal do Julgamento;;;;; direito processual penal ação penal nulidade vício formal do julgamento   
10866;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;4264;Nulidade;10866;Ausência de Publicidade;;;;; direito processual penal ação penal nulidade ausência de publicidade   
10865;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;4264;Nulidade;10865;Cerceamento de Defesa;;;;; direito processual penal ação penal nulidade cerceamento de defesa   
10601;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;4264;Nulidade;10601;Suspeição;;;;; direito processual penal ação penal nulidade suspeição   
10600;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;4264;Nulidade;10600;Impedimento;;;;; direito processual penal ação penal nulidade impedimento   
10599;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;4264;Nulidade;10599;Quesitos;;;;; direito processual penal ação penal nulidade quesitos   
10867;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;4264;Nulidade;10867;Ausência de Fundamentação;;;;; direito processual penal ação penal nulidade ausência de fundamentação   
7935;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;7935;Perempção;;;;;;; direito processual penal ação penal perempção    
10640;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;10640;Prisão Decorrente de Sentença Condenatória;;;;;;; direito processual penal ação penal prisão decorrente de sentença condenatória    
10902;1209;DIREITO PROCESSUAL PENAL;4263;Ação Penal;10902;Excesso de prazo para instrução / julgamento;;;;;;; direito processual penal ação penal excesso de prazo para instrução / julgamento    
10632;1209;DIREITO PROCESSUAL PENAL;10632;Prisão Temporária;;;;;;;;; direito processual penal prisão temporária     
6202;6191;DIREITO INTERNACIONAL;6202;Proteção Internacional a Direitos Humanos;;;;;;;;; direito internacional proteção internacional a direitos humanos     
6206;6191;DIREITO INTERNACIONAL;6203;Cooperação Internacional;6206;Auxílio Direto;;;;;;; direito internacional cooperação internacional auxílio direto    
6207;6191;DIREITO INTERNACIONAL;6203;Cooperação Internacional;6207;Mercosul;;;;;;; direito internacional cooperação internacional mercosul    
10921;6191;DIREITO INTERNACIONAL;6203;Cooperação Internacional;10921;Restituição de Criança, Convenção de Haia 1980;;;;;;; direito internacional cooperação internacional restituição de criança, convenção de haia 1980    
6218;6191;DIREITO INTERNACIONAL;6218;Pessoa Jurídica Estrangeira;;;;;;;;; direito internacional pessoa jurídica estrangeira     
6217;6191;DIREITO INTERNACIONAL;6217;Funcionamento de Empresa Estrangeira;;;;;;;;; direito internacional funcionamento de empresa estrangeira     
6216;6191;DIREITO INTERNACIONAL;6216;Prestação de Alimentos;;;;;;;;; direito internacional prestação de alimentos     
6215;6191;DIREITO INTERNACIONAL;6215;Sucessão de Bens de Estrangeiro;;;;;;;;; direito internacional sucessão de bens de estrangeiro     
6214;6191;DIREITO INTERNACIONAL;6214;Casamento e Divórcio;;;;;;;;; direito internacional casamento e divórcio     
6213;6191;DIREITO INTERNACIONAL;6213;Normas do Mercosul;;;;;;;;; direito internacional normas do mercosul     
6212;6191;DIREITO INTERNACIONAL;6212;Tratado Internacional;;;;;;;;; direito internacional tratado internacional     
9565;6191;DIREITO INTERNACIONAL;9565;Laudo Arbitral Internacional;;;;;;;;; direito internacional laudo arbitral internacional     
6219;6191;DIREITO INTERNACIONAL;6219;Contratos Internacionais;;;;;;;;; direito internacional contratos internacionais     
6195;6191;DIREITO INTERNACIONAL;6192;Nacionalidade;6195;Concessão de Naturalização;;;;;;; direito internacional nacionalidade concessão de naturalização    
6194;6191;DIREITO INTERNACIONAL;6192;Nacionalidade;6194;Perda;;;;;;; direito internacional nacionalidade perda    
6196;6191;DIREITO INTERNACIONAL;6192;Nacionalidade;6196;Cancelamento de Naturalização;;;;;;; direito internacional nacionalidade cancelamento de naturalização    
6193;6191;DIREITO INTERNACIONAL;6192;Nacionalidade;6193;Aquisição;;;;;;; direito internacional nacionalidade aquisição    
6198;6191;DIREITO INTERNACIONAL;6197;Estrangeiro;6198;Admissão / Entrada / Permanência / Saída;;;;;;; direito internacional estrangeiro admissão / entrada / permanência / saída    
6199;6191;DIREITO INTERNACIONAL;6197;Estrangeiro;6199;Asilo;;;;;;; direito internacional estrangeiro asilo    
6200;6191;DIREITO INTERNACIONAL;6197;Estrangeiro;6200;Livre Trânsito MERCOSUL;;;;;;; direito internacional estrangeiro livre trânsito mercosul    
6201;6191;DIREITO INTERNACIONAL;6197;Estrangeiro;6201;Trabalhador Migrante ou Fronteiriço do MERCOSUL;;;;;;; direito internacional estrangeiro trabalhador migrante ou fronteiriço do mercosul    
11992;7724;REGISTROS PÚBLICOS;11992;Registro Civil de Pessoas Jurídicas;;;;;;;;; registros públicos registro civil de pessoas jurídicas     
7898;7724;REGISTROS PÚBLICOS;7895;Registro de Imóveis;7898;Instituição de Bem de Família;;;;;;; registros públicos registro de imóveis instituição de bem de família    
7897;7724;REGISTROS PÚBLICOS;7895;Registro de Imóveis;7897;Inscrição na Matrícula de Registro Torrens;;;;;;; registros públicos registro de imóveis inscrição na matrícula de registro torrens    
7911;7724;REGISTROS PÚBLICOS;7895;Registro de Imóveis;7896;Cancelamento de Hipoteca;7911;Por Remição;;;;; registros públicos registro de imóveis cancelamento de hipoteca por remição   
7912;7724;REGISTROS PÚBLICOS;7895;Registro de Imóveis;7896;Cancelamento de Hipoteca;7912;Por Terceiro Prejudicado;;;;; registros públicos registro de imóveis cancelamento de hipoteca por terceiro prejudicado   
7899;7724;REGISTROS PÚBLICOS;7895;Registro de Imóveis;7899;Bloqueio de Matrícula;;;;;;; registros públicos registro de imóveis bloqueio de matrícula    
12771;7724;REGISTROS PÚBLICOS;7725;Registro Civil das Pessoas Naturais;12771;Reconhecimento de Paternidade/Maternidade Socioafetiva;;;;;;; registros públicos registro civil das pessoas naturais reconhecimento de paternidade/maternidade socioafetiva    
7735;7724;REGISTROS PÚBLICOS;7725;Registro Civil das Pessoas Naturais;7735;Retificação de Nome;;;;;;; registros públicos registro civil das pessoas naturais retificação de nome    
7732;7724;REGISTROS PÚBLICOS;7725;Registro Civil das Pessoas Naturais;7732;Registro de nascimento após prazo legal;;;;;;; registros públicos registro civil das pessoas naturais registro de nascimento após prazo legal    
7835;7724;REGISTROS PÚBLICOS;7725;Registro Civil das Pessoas Naturais;7835;Retificação de Sexo;;;;;;; registros públicos registro civil das pessoas naturais retificação de sexo    
7834;7724;REGISTROS PÚBLICOS;7725;Registro Civil das Pessoas Naturais;7834;Retificação de Data de Nascimento;;;;;;; registros públicos registro civil das pessoas naturais retificação de data de nascimento    
7925;7724;REGISTROS PÚBLICOS;7725;Registro Civil das Pessoas Naturais;7925;Registro de Óbito após prazo legal;;;;;;; registros públicos registro civil das pessoas naturais registro de óbito após prazo legal    
7926;7724;REGISTROS PÚBLICOS;7725;Registro Civil das Pessoas Naturais;7926;Registro de Nascimento de Filho de Brasileiro Nascido no Exterior;;;;;;; registros públicos registro civil das pessoas naturais registro de nascimento de filho de brasileiro nascido no exterior    
7737;7724;REGISTROS PÚBLICOS;7729;Tabelionato de Protestos de Títulos;7737;Cancelamento de Protesto;;;;;;; registros públicos tabelionato de protestos de títulos cancelamento de protesto    
12414;8826;DIREITO PROCESSUAL CIVIL E DO TRABALHO;8938;Formação, Suspensão e Extinção do Processo;8942;Extinção do Processo Sem Resolução de Mérito;10736;Legitimidade para a Causa;12414;Ausência de Legitimidade para a Causa;;; direito processual civil e do trabalho formação, suspensão e extinção do processo extinção do processo sem resolução de mérito legitimidade para a causa ausência de legitimidade para a causa  
10863;8826;DIREITO PROCESSUAL CIVIL E DO TRABALHO;8938;Formação, Suspensão e Extinção do Processo;8942;Extinção do Processo Sem Resolução de Mérito;10736;Legitimidade para a Causa;10863;Ausência de Legitimidade para propositura de Ação Civil Pública;;; direito processual civil e do trabalho formação, suspensão e extinção do processo extinção do processo sem resolução de mérito legitimidade para a causa ausência de legitimidade para propositura de ação civil pública  
